[2 1 2 1] ['borr', 2, 2, 0] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['bori', 2, 2, 0] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['setr', 2, 2, 0] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['seti', 2, 2, 0] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['gtir', 2, 2, 0] [0 1 2 1] [2 1 2 1]
[2 1 2 1] ['gtri', 2, 2, 0] [0 1 2 1] [2 1 2 1]
[2 1 2 1] ['gtrr', 2, 2, 0] [0 1 2 1] [2 1 2 1]
6

[2 0 0 1] ['addr', 2, 0, 2] [2 0 2 1] [2 0 1 1]
[2 0 0 1] ['addi', 2, 0, 2] [2 0 0 1] [2 0 1 1]
[2 0 0 1] ['mulr', 2, 0, 2] [2 0 0 1] [2 0 1 1]
[2 0 0 1] ['muli', 2, 0, 2] [2 0 0 1] [2 0 1 1]
[2 0 0 1] ['banr', 2, 0, 2] [2 0 0 1] [2 0 1 1]
[2 0 0 1] ['bani', 2, 0, 2] [2 0 0 1] [2 0 1 1]
[2 0 0 1] ['borr', 2, 0, 2] [2 0 2 1] [2 0 1 1]
[2 0 0 1] ['bori', 2, 0, 2] [2 0 0 1] [2 0 1 1]
[2 0 0 1] ['setr', 2, 0, 2] [2 0 0 1] [2 0 1 1]
[2 0 0 1] ['seti', 2, 0, 2] [2 0 2 1] [2 0 1 1]
[2 0 0 1] ['gtir', 2, 0, 2] [2 0 0 1] [2 0 1 1]
[2 0 0 1] ['gtri', 2, 0, 2] [2 0 0 1] [2 0 1 1]
[2 0 0 1] ['gtrr', 2, 0, 2] [2 0 0 1] [2 0 1 1]

[1 0 2 3] ['addr', 0, 2, 2] [1 0 3 3] [1 0 0 3]
[1 0 2 3] ['addi', 0, 2, 2] [1 0 3 3] [1 0 0 3]
[1 0 2 3] ['mulr', 0, 2, 2] [1 0 2 3] [1 0 0 3]
[1 0 2 3] ['muli', 0, 2, 2] [1 0 2 3] [1 0 0 3]
[1 0 2 3] ['banr', 0, 2, 2] [1 0 0 3] [1 0 0 3]
[1 0 2 3] ['bani', 0, 2, 2] [1 0 0 3] [1 0 0 3]
[1 0 2 3] ['borr', 0, 2, 2] [1 0 3 3] [1 0 0 3]
[1 0 2 3] ['bori', 0, 2, 2] [1 0 3 3] [1 0 0 3]
[1 0 2 3] ['setr', 0, 2, 2] [1 0 1 3] [1 0 0 3]
[1 0 2 3] ['seti', 0, 2, 2] [1 0 0 3] [1 0 0 3]
[1 0 2 3] ['gtir', 0, 2, 2] [1 0 0 3] [1 0 0 3]
[1 0 2 3] ['gtri', 0, 2, 2] [1 0 0 3] [1 0 0 3]
[1 0 2 3] ['gtrr', 0, 2, 2] [1 0 0 3] [1 0 0 3]
6

[1 1 3 3] ['addr', 3, 2, 3] [1 1 3 6] [1 1 3 1]
[1 1 3 3] ['addi', 3, 2, 3] [1 1 3 5] [1 1 3 1]
[1 1 3 3] ['mulr', 3, 2, 3] [1 1 3 9] [1 1 3 1]
[1 1 3 3] ['muli', 3, 2, 3] [1 1 3 6] [1 1 3 1]
[1 1 3 3] ['banr', 3, 2, 3] [1 1 3 3] [1 1 3 1]
[1 1 3 3] ['bani', 3, 2, 3] [1 1 3 2] [1 1 3 1]
[1 1 3 3] ['borr', 3, 2, 3] [1 1 3 3] [1 1 3 1]
[1 1 3 3] ['bori', 3, 2, 3] [1 1 3 3] [1 1 3 1]
[1 1 3 3] ['setr', 3, 2, 3] [1 1 3 3] [1 1 3 1]
[1 1 3 3] ['seti', 3, 2, 3] [1 1 3 3] [1 1 3 1]
[1 1 3 3] ['gtir', 3, 2, 3] [1 1 3 0] [1 1 3 1]
[1 1 3 3] ['gtri', 3, 2, 3] [1 1 3 1] [1 1 3 1]
[1 1 3 3] ['gtrr', 3, 2, 3] [1 1 3 0] [1 1 3 1]

[1 1 0 3] ['addr', 1, 0, 0] [2 1 0 3] [1 1 0 3]
[1 1 0 3] ['addi', 1, 0, 0] [1 1 0 3] [1 1 0 3]
[1 1 0 3] ['mulr', 1, 0, 0] [1 1 0 3] [1 1 0 3]
[1 1 0 3] ['muli', 1, 0, 0] [0 1 0 3] [1 1 0 3]
[1 1 0 3] ['banr', 1, 0, 0] [1 1 0 3] [1 1 0 3]
[1 1 0 3] ['bani', 1, 0, 0] [0 1 0 3] [1 1 0 3]
[1 1 0 3] ['borr', 1, 0, 0] [1 1 0 3] [1 1 0 3]
[1 1 0 3] ['bori', 1, 0, 0] [1 1 0 3] [1 1 0 3]
[1 1 0 3] ['setr', 1, 0, 0] [1 1 0 3] [1 1 0 3]
[1 1 0 3] ['seti', 1, 0, 0] [1 1 0 3] [1 1 0 3]
[1 1 0 3] ['gtir', 1, 0, 0] [0 1 0 3] [1 1 0 3]
[1 1 0 3] ['gtri', 1, 0, 0] [1 1 0 3] [1 1 0 3]
[1 1 0 3] ['gtrr', 1, 0, 0] [0 1 0 3] [1 1 0 3]
8

[2 2 2 3] ['addr', 2, 1, 3] [2 2 2 4] [2 2 2 1]
[2 2 2 3] ['addi', 2, 1, 3] [2 2 2 3] [2 2 2 1]
[2 2 2 3] ['mulr', 2, 1, 3] [2 2 2 4] [2 2 2 1]
[2 2 2 3] ['muli', 2, 1, 3] [2 2 2 2] [2 2 2 1]
[2 2 2 3] ['banr', 2, 1, 3] [2 2 2 2] [2 2 2 1]
[2 2 2 3] ['bani', 2, 1, 3] [2 2 2 0] [2 2 2 1]
[2 2 2 3] ['borr', 2, 1, 3] [2 2 2 2] [2 2 2 1]
[2 2 2 3] ['bori', 2, 1, 3] [2 2 2 3] [2 2 2 1]
[2 2 2 3] ['setr', 2, 1, 3] [2 2 2 2] [2 2 2 1]
[2 2 2 3] ['seti', 2, 1, 3] [2 2 2 2] [2 2 2 1]
[2 2 2 3] ['gtir', 2, 1, 3] [2 2 2 0] [2 2 2 1]
[2 2 2 3] ['gtri', 2, 1, 3] [2 2 2 1] [2 2 2 1]
[2 2 2 3] ['gtrr', 2, 1, 3] [2 2 2 0] [2 2 2 1]

[1 3 2 3] ['addr', 0, 2, 1] [1 3 2 3] [1 0 2 3]
[1 3 2 3] ['addi', 0, 2, 1] [1 3 2 3] [1 0 2 3]
[1 3 2 3] ['mulr', 0, 2, 1] [1 2 2 3] [1 0 2 3]
[1 3 2 3] ['muli', 0, 2, 1] [1 2 2 3] [1 0 2 3]
[1 3 2 3] ['banr', 0, 2, 1] [1 0 2 3] [1 0 2 3]
[1 3 2 3] ['bani', 0, 2, 1] [1 0 2 3] [1 0 2 3]
[1 3 2 3] ['borr', 0, 2, 1] [1 3 2 3] [1 0 2 3]
[1 3 2 3] ['bori', 0, 2, 1] [1 3 2 3] [1 0 2 3]
[1 3 2 3] ['setr', 0, 2, 1] [1 1 2 3] [1 0 2 3]
[1 3 2 3] ['seti', 0, 2, 1] [1 0 2 3] [1 0 2 3]
[1 3 2 3] ['gtir', 0, 2, 1] [1 0 2 3] [1 0 2 3]
[1 3 2 3] ['gtri', 0, 2, 1] [1 0 2 3] [1 0 2 3]
[1 3 2 3] ['gtrr', 0, 2, 1] [1 0 2 3] [1 0 2 3]
6

[1 2 2 3] ['addr', 2, 2, 0] [4 2 2 3] [1 2 2 3]
[1 2 2 3] ['addi', 2, 2, 0] [4 2 2 3] [1 2 2 3]
[1 2 2 3] ['mulr', 2, 2, 0] [4 2 2 3] [1 2 2 3]
[1 2 2 3] ['muli', 2, 2, 0] [4 2 2 3] [1 2 2 3]
[1 2 2 3] ['banr', 2, 2, 0] [2 2 2 3] [1 2 2 3]
[1 2 2 3] ['bani', 2, 2, 0] [2 2 2 3] [1 2 2 3]
[1 2 2 3] ['borr', 2, 2, 0] [2 2 2 3] [1 2 2 3]
[1 2 2 3] ['bori', 2, 2, 0] [2 2 2 3] [1 2 2 3]
[1 2 2 3] ['setr', 2, 2, 0] [2 2 2 3] [1 2 2 3]
[1 2 2 3] ['seti', 2, 2, 0] [2 2 2 3] [1 2 2 3]
[1 2 2 3] ['gtir', 2, 2, 0] [0 2 2 3] [1 2 2 3]
[1 2 2 3] ['gtri', 2, 2, 0] [0 2 2 3] [1 2 2 3]
[1 2 2 3] ['gtrr', 2, 2, 0] [0 2 2 3] [1 2 2 3]

[3 3 2 3] ['addr', 3, 3, 1] [3 6 2 3] [3 3 2 3]
[3 3 2 3] ['addi', 3, 3, 1] [3 6 2 3] [3 3 2 3]
[3 3 2 3] ['mulr', 3, 3, 1] [3 9 2 3] [3 3 2 3]
[3 3 2 3] ['muli', 3, 3, 1] [3 9 2 3] [3 3 2 3]
[3 3 2 3] ['banr', 3, 3, 1] [3 3 2 3] [3 3 2 3]
[3 3 2 3] ['bani', 3, 3, 1] [3 3 2 3] [3 3 2 3]
[3 3 2 3] ['borr', 3, 3, 1] [3 3 2 3] [3 3 2 3]
[3 3 2 3] ['bori', 3, 3, 1] [3 3 2 3] [3 3 2 3]
[3 3 2 3] ['setr', 3, 3, 1] [3 3 2 3] [3 3 2 3]
[3 3 2 3] ['seti', 3, 3, 1] [3 3 2 3] [3 3 2 3]
[3 3 2 3] ['gtir', 3, 3, 1] [3 0 2 3] [3 3 2 3]
[3 3 2 3] ['gtri', 3, 3, 1] [3 0 2 3] [3 3 2 3]
[3 3 2 3] ['gtrr', 3, 3, 1] [3 0 2 3] [3 3 2 3]
6

[2 1 2 1] ['addr', 1, 3, 1] [2 2 2 1] [2 1 2 1]
[2 1 2 1] ['addi', 1, 3, 1] [2 4 2 1] [2 1 2 1]
[2 1 2 1] ['mulr', 1, 3, 1] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['muli', 1, 3, 1] [2 3 2 1] [2 1 2 1]
[2 1 2 1] ['banr', 1, 3, 1] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['bani', 1, 3, 1] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['borr', 1, 3, 1] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['bori', 1, 3, 1] [2 3 2 1] [2 1 2 1]
[2 1 2 1] ['setr', 1, 3, 1] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['seti', 1, 3, 1] [2 1 2 1] [2 1 2 1]
[2 1 2 1] ['gtir', 1, 3, 1] [2 0 2 1] [2 1 2 1]
[2 1 2 1] ['gtri', 1, 3, 1] [2 0 2 1] [2 1 2 1]
[2 1 2 1] ['gtrr', 1, 3, 1] [2 0 2 1] [2 1 2 1]
6

[1 1 2 1] ['addr', 3, 2, 1] [1 3 2 1] [1 1 2 1]
[1 1 2 1] ['addi', 3, 2, 1] [1 3 2 1] [1 1 2 1]
[1 1 2 1] ['mulr', 3, 2, 1] [1 2 2 1] [1 1 2 1]
[1 1 2 1] ['muli', 3, 2, 1] [1 2 2 1] [1 1 2 1]
[1 1 2 1] ['banr', 3, 2, 1] [1 0 2 1] [1 1 2 1]
[1 1 2 1] ['bani', 3, 2, 1] [1 0 2 1] [1 1 2 1]
[1 1 2 1] ['borr', 3, 2, 1] [1 3 2 1] [1 1 2 1]
[1 1 2 1] ['bori', 3, 2, 1] [1 3 2 1] [1 1 2 1]
[1 1 2 1] ['setr', 3, 2, 1] [1 1 2 1] [1 1 2 1]
[1 1 2 1] ['seti', 3, 2, 1] [1 3 2 1] [1 1 2 1]
[1 1 2 1] ['gtir', 3, 2, 1] [1 1 2 1] [1 1 2 1]
[1 1 2 1] ['gtri', 3, 2, 1] [1 0 2 1] [1 1 2 1]
[1 1 2 1] ['gtrr', 3, 2, 1] [1 0 2 1] [1 1 2 1]

[2 1 2 2] ['addr', 2, 2, 0] [4 1 2 2] [2 1 2 2]
[2 1 2 2] ['addi', 2, 2, 0] [4 1 2 2] [2 1 2 2]
[2 1 2 2] ['mulr', 2, 2, 0] [4 1 2 2] [2 1 2 2]
[2 1 2 2] ['muli', 2, 2, 0] [4 1 2 2] [2 1 2 2]
[2 1 2 2] ['banr', 2, 2, 0] [2 1 2 2] [2 1 2 2]
[2 1 2 2] ['bani', 2, 2, 0] [2 1 2 2] [2 1 2 2]
[2 1 2 2] ['borr', 2, 2, 0] [2 1 2 2] [2 1 2 2]
[2 1 2 2] ['bori', 2, 2, 0] [2 1 2 2] [2 1 2 2]
[2 1 2 2] ['setr', 2, 2, 0] [2 1 2 2] [2 1 2 2]
[2 1 2 2] ['seti', 2, 2, 0] [2 1 2 2] [2 1 2 2]
[2 1 2 2] ['gtir', 2, 2, 0] [0 1 2 2] [2 1 2 2]
[2 1 2 2] ['gtri', 2, 2, 0] [0 1 2 2] [2 1 2 2]
[2 1 2 2] ['gtrr', 2, 2, 0] [0 1 2 2] [2 1 2 2]
6

[3 0 3 0] ['addr', 3, 2, 2] [3 0 3 0] [3 0 1 0]
[3 0 3 0] ['addi', 3, 2, 2] [3 0 2 0] [3 0 1 0]
[3 0 3 0] ['mulr', 3, 2, 2] [3 0 0 0] [3 0 1 0]
[3 0 3 0] ['muli', 3, 2, 2] [3 0 0 0] [3 0 1 0]
[3 0 3 0] ['banr', 3, 2, 2] [3 0 0 0] [3 0 1 0]
[3 0 3 0] ['bani', 3, 2, 2] [3 0 0 0] [3 0 1 0]
[3 0 3 0] ['borr', 3, 2, 2] [3 0 3 0] [3 0 1 0]
[3 0 3 0] ['bori', 3, 2, 2] [3 0 2 0] [3 0 1 0]
[3 0 3 0] ['setr', 3, 2, 2] [3 0 0 0] [3 0 1 0]
[3 0 3 0] ['seti', 3, 2, 2] [3 0 3 0] [3 0 1 0]
[3 0 3 0] ['gtir', 3, 2, 2] [3 0 0 0] [3 0 1 0]
[3 0 3 0] ['gtri', 3, 2, 2] [3 0 0 0] [3 0 1 0]
[3 0 3 0] ['gtrr', 3, 2, 2] [3 0 0 0] [3 0 1 0]

[1 1 3 3] ['addr', 1, 2, 1] [1 4 3 3] [1 0 3 3]
[1 1 3 3] ['addi', 1, 2, 1] [1 3 3 3] [1 0 3 3]
[1 1 3 3] ['mulr', 1, 2, 1] [1 3 3 3] [1 0 3 3]
[1 1 3 3] ['muli', 1, 2, 1] [1 2 3 3] [1 0 3 3]
[1 1 3 3] ['banr', 1, 2, 1] [1 1 3 3] [1 0 3 3]
[1 1 3 3] ['bani', 1, 2, 1] [1 0 3 3] [1 0 3 3]
[1 1 3 3] ['borr', 1, 2, 1] [1 3 3 3] [1 0 3 3]
[1 1 3 3] ['bori', 1, 2, 1] [1 3 3 3] [1 0 3 3]
[1 1 3 3] ['setr', 1, 2, 1] [1 1 3 3] [1 0 3 3]
[1 1 3 3] ['seti', 1, 2, 1] [1 1 3 3] [1 0 3 3]
[1 1 3 3] ['gtir', 1, 2, 1] [1 0 3 3] [1 0 3 3]
[1 1 3 3] ['gtri', 1, 2, 1] [1 0 3 3] [1 0 3 3]
[1 1 3 3] ['gtrr', 1, 2, 1] [1 0 3 3] [1 0 3 3]
4

[1 1 0 1] ['addr', 1, 0, 2] [1 1 2 1] [1 1 1 1]
[1 1 0 1] ['addi', 1, 0, 2] [1 1 1 1] [1 1 1 1]
[1 1 0 1] ['mulr', 1, 0, 2] [1 1 1 1] [1 1 1 1]
[1 1 0 1] ['muli', 1, 0, 2] [1 1 0 1] [1 1 1 1]
[1 1 0 1] ['banr', 1, 0, 2] [1 1 1 1] [1 1 1 1]
[1 1 0 1] ['bani', 1, 0, 2] [1 1 0 1] [1 1 1 1]
[1 1 0 1] ['borr', 1, 0, 2] [1 1 1 1] [1 1 1 1]
[1 1 0 1] ['bori', 1, 0, 2] [1 1 1 1] [1 1 1 1]
[1 1 0 1] ['setr', 1, 0, 2] [1 1 1 1] [1 1 1 1]
[1 1 0 1] ['seti', 1, 0, 2] [1 1 1 1] [1 1 1 1]
[1 1 0 1] ['gtir', 1, 0, 2] [1 1 0 1] [1 1 1 1]
[1 1 0 1] ['gtri', 1, 0, 2] [1 1 1 1] [1 1 1 1]
[1 1 0 1] ['gtrr', 1, 0, 2] [1 1 0 1] [1 1 1 1]
8

[3 0 0 2] ['addr', 2, 3, 2] [3 0 2 2] [3 0 1 2]
[3 0 0 2] ['addi', 2, 3, 2] [3 0 3 2] [3 0 1 2]
[3 0 0 2] ['mulr', 2, 3, 2] [3 0 0 2] [3 0 1 2]
[3 0 0 2] ['muli', 2, 3, 2] [3 0 0 2] [3 0 1 2]
[3 0 0 2] ['banr', 2, 3, 2] [3 0 0 2] [3 0 1 2]
[3 0 0 2] ['bani', 2, 3, 2] [3 0 0 2] [3 0 1 2]
[3 0 0 2] ['borr', 2, 3, 2] [3 0 2 2] [3 0 1 2]
[3 0 0 2] ['bori', 2, 3, 2] [3 0 3 2] [3 0 1 2]
[3 0 0 2] ['setr', 2, 3, 2] [3 0 0 2] [3 0 1 2]
[3 0 0 2] ['seti', 2, 3, 2] [3 0 2 2] [3 0 1 2]
[3 0 0 2] ['gtir', 2, 3, 2] [3 0 0 2] [3 0 1 2]
[3 0 0 2] ['gtri', 2, 3, 2] [3 0 0 2] [3 0 1 2]
[3 0 0 2] ['gtrr', 2, 3, 2] [3 0 0 2] [3 0 1 2]

[1 0 0 3] ['addr', 0, 2, 1] [1 1 0 3] [1 0 0 3]
[1 0 0 3] ['addi', 0, 2, 1] [1 3 0 3] [1 0 0 3]
[1 0 0 3] ['mulr', 0, 2, 1] [1 0 0 3] [1 0 0 3]
[1 0 0 3] ['muli', 0, 2, 1] [1 2 0 3] [1 0 0 3]
[1 0 0 3] ['banr', 0, 2, 1] [1 0 0 3] [1 0 0 3]
[1 0 0 3] ['bani', 0, 2, 1] [1 0 0 3] [1 0 0 3]
[1 0 0 3] ['borr', 0, 2, 1] [1 1 0 3] [1 0 0 3]
[1 0 0 3] ['bori', 0, 2, 1] [1 3 0 3] [1 0 0 3]
[1 0 0 3] ['setr', 0, 2, 1] [1 1 0 3] [1 0 0 3]
[1 0 0 3] ['seti', 0, 2, 1] [1 0 0 3] [1 0 0 3]
[1 0 0 3] ['gtir', 0, 2, 1] [1 0 0 3] [1 0 0 3]
[1 0 0 3] ['gtri', 0, 2, 1] [1 0 0 3] [1 0 0 3]
[1 0 0 3] ['gtrr', 0, 2, 1] [1 1 0 3] [1 0 0 3]
6

[2 0 3 1] ['addr', 3, 3, 3] [2 0 3 2] [2 0 3 0]
[2 0 3 1] ['addi', 3, 3, 3] [2 0 3 4] [2 0 3 0]
[2 0 3 1] ['mulr', 3, 3, 3] [2 0 3 1] [2 0 3 0]
[2 0 3 1] ['muli', 3, 3, 3] [2 0 3 3] [2 0 3 0]
[2 0 3 1] ['banr', 3, 3, 3] [2 0 3 1] [2 0 3 0]
[2 0 3 1] ['bani', 3, 3, 3] [2 0 3 1] [2 0 3 0]
[2 0 3 1] ['borr', 3, 3, 3] [2 0 3 1] [2 0 3 0]
[2 0 3 1] ['bori', 3, 3, 3] [2 0 3 3] [2 0 3 0]
[2 0 3 1] ['setr', 3, 3, 3] [2 0 3 1] [2 0 3 0]
[2 0 3 1] ['seti', 3, 3, 3] [2 0 3 3] [2 0 3 0]
[2 0 3 1] ['gtir', 3, 3, 3] [2 0 3 1] [2 0 3 0]
[2 0 3 1] ['gtri', 3, 3, 3] [2 0 3 0] [2 0 3 0]
[2 0 3 1] ['gtrr', 3, 3, 3] [2 0 3 0] [2 0 3 0]

[0 0 0 2] ['addr', 2, 3, 1] [0 2 0 2] [0 1 0 2]
[0 0 0 2] ['addi', 2, 3, 1] [0 3 0 2] [0 1 0 2]
[0 0 0 2] ['mulr', 2, 3, 1] [0 0 0 2] [0 1 0 2]
[0 0 0 2] ['muli', 2, 3, 1] [0 0 0 2] [0 1 0 2]
[0 0 0 2] ['banr', 2, 3, 1] [0 0 0 2] [0 1 0 2]
[0 0 0 2] ['bani', 2, 3, 1] [0 0 0 2] [0 1 0 2]
[0 0 0 2] ['borr', 2, 3, 1] [0 2 0 2] [0 1 0 2]
[0 0 0 2] ['bori', 2, 3, 1] [0 3 0 2] [0 1 0 2]
[0 0 0 2] ['setr', 2, 3, 1] [0 0 0 2] [0 1 0 2]
[0 0 0 2] ['seti', 2, 3, 1] [0 2 0 2] [0 1 0 2]
[0 0 0 2] ['gtir', 2, 3, 1] [0 0 0 2] [0 1 0 2]
[0 0 0 2] ['gtri', 2, 3, 1] [0 0 0 2] [0 1 0 2]
[0 0 0 2] ['gtrr', 2, 3, 1] [0 0 0 2] [0 1 0 2]

[0 2 2 3] ['addr', 1, 3, 2] [0 2 5 3] [0 2 0 3]
[0 2 2 3] ['addi', 1, 3, 2] [0 2 5 3] [0 2 0 3]
[0 2 2 3] ['mulr', 1, 3, 2] [0 2 6 3] [0 2 0 3]
[0 2 2 3] ['muli', 1, 3, 2] [0 2 6 3] [0 2 0 3]
[0 2 2 3] ['banr', 1, 3, 2] [0 2 2 3] [0 2 0 3]
[0 2 2 3] ['bani', 1, 3, 2] [0 2 2 3] [0 2 0 3]
[0 2 2 3] ['borr', 1, 3, 2] [0 2 3 3] [0 2 0 3]
[0 2 2 3] ['bori', 1, 3, 2] [0 2 3 3] [0 2 0 3]
[0 2 2 3] ['setr', 1, 3, 2] [0 2 2 3] [0 2 0 3]
[0 2 2 3] ['seti', 1, 3, 2] [0 2 1 3] [0 2 0 3]
[0 2 2 3] ['gtir', 1, 3, 2] [0 2 0 3] [0 2 0 3]
[0 2 2 3] ['gtri', 1, 3, 2] [0 2 0 3] [0 2 0 3]
[0 2 2 3] ['gtrr', 1, 3, 2] [0 2 0 3] [0 2 0 3]
3

[2 1 3 3] ['addr', 1, 2, 0] [4 1 3 3] [0 1 3 3]
[2 1 3 3] ['addi', 1, 2, 0] [3 1 3 3] [0 1 3 3]
[2 1 3 3] ['mulr', 1, 2, 0] [3 1 3 3] [0 1 3 3]
[2 1 3 3] ['muli', 1, 2, 0] [2 1 3 3] [0 1 3 3]
[2 1 3 3] ['banr', 1, 2, 0] [1 1 3 3] [0 1 3 3]
[2 1 3 3] ['bani', 1, 2, 0] [0 1 3 3] [0 1 3 3]
[2 1 3 3] ['borr', 1, 2, 0] [3 1 3 3] [0 1 3 3]
[2 1 3 3] ['bori', 1, 2, 0] [3 1 3 3] [0 1 3 3]
[2 1 3 3] ['setr', 1, 2, 0] [1 1 3 3] [0 1 3 3]
[2 1 3 3] ['seti', 1, 2, 0] [1 1 3 3] [0 1 3 3]
[2 1 3 3] ['gtir', 1, 2, 0] [0 1 3 3] [0 1 3 3]
[2 1 3 3] ['gtri', 1, 2, 0] [0 1 3 3] [0 1 3 3]
[2 1 3 3] ['gtrr', 1, 2, 0] [0 1 3 3] [0 1 3 3]
4

[1 1 2 0] ['addr', 0, 2, 2] [1 1 3 0] [1 1 0 0]
[1 1 2 0] ['addi', 0, 2, 2] [1 1 3 0] [1 1 0 0]
[1 1 2 0] ['mulr', 0, 2, 2] [1 1 2 0] [1 1 0 0]
[1 1 2 0] ['muli', 0, 2, 2] [1 1 2 0] [1 1 0 0]
[1 1 2 0] ['banr', 0, 2, 2] [1 1 0 0] [1 1 0 0]
[1 1 2 0] ['bani', 0, 2, 2] [1 1 0 0] [1 1 0 0]
[1 1 2 0] ['borr', 0, 2, 2] [1 1 3 0] [1 1 0 0]
[1 1 2 0] ['bori', 0, 2, 2] [1 1 3 0] [1 1 0 0]
[1 1 2 0] ['setr', 0, 2, 2] [1 1 1 0] [1 1 0 0]
[1 1 2 0] ['seti', 0, 2, 2] [1 1 0 0] [1 1 0 0]
[1 1 2 0] ['gtir', 0, 2, 2] [1 1 0 0] [1 1 0 0]
[1 1 2 0] ['gtri', 0, 2, 2] [1 1 0 0] [1 1 0 0]
[1 1 2 0] ['gtrr', 0, 2, 2] [1 1 0 0] [1 1 0 0]
6

[0 1 1 1] ['addr', 1, 0, 0] [1 1 1 1] [1 1 1 1]
[0 1 1 1] ['addi', 1, 0, 0] [1 1 1 1] [1 1 1 1]
[0 1 1 1] ['mulr', 1, 0, 0] [0 1 1 1] [1 1 1 1]
[0 1 1 1] ['muli', 1, 0, 0] [0 1 1 1] [1 1 1 1]
[0 1 1 1] ['banr', 1, 0, 0] [0 1 1 1] [1 1 1 1]
[0 1 1 1] ['bani', 1, 0, 0] [0 1 1 1] [1 1 1 1]
[0 1 1 1] ['borr', 1, 0, 0] [1 1 1 1] [1 1 1 1]
[0 1 1 1] ['bori', 1, 0, 0] [1 1 1 1] [1 1 1 1]
[0 1 1 1] ['setr', 1, 0, 0] [1 1 1 1] [1 1 1 1]
[0 1 1 1] ['seti', 1, 0, 0] [1 1 1 1] [1 1 1 1]
[0 1 1 1] ['gtir', 1, 0, 0] [1 1 1 1] [1 1 1 1]
[0 1 1 1] ['gtri', 1, 0, 0] [1 1 1 1] [1 1 1 1]
[0 1 1 1] ['gtrr', 1, 0, 0] [1 1 1 1] [1 1 1 1]
9

[2 3 3 0] ['addr', 3, 2, 2] [2 3 3 0] [2 3 1 0]
[2 3 3 0] ['addi', 3, 2, 2] [2 3 2 0] [2 3 1 0]
[2 3 3 0] ['mulr', 3, 2, 2] [2 3 0 0] [2 3 1 0]
[2 3 3 0] ['muli', 3, 2, 2] [2 3 0 0] [2 3 1 0]
[2 3 3 0] ['banr', 3, 2, 2] [2 3 0 0] [2 3 1 0]
[2 3 3 0] ['bani', 3, 2, 2] [2 3 0 0] [2 3 1 0]
[2 3 3 0] ['borr', 3, 2, 2] [2 3 3 0] [2 3 1 0]
[2 3 3 0] ['bori', 3, 2, 2] [2 3 2 0] [2 3 1 0]
[2 3 3 0] ['setr', 3, 2, 2] [2 3 0 0] [2 3 1 0]
[2 3 3 0] ['seti', 3, 2, 2] [2 3 3 0] [2 3 1 0]
[2 3 3 0] ['gtir', 3, 2, 2] [2 3 0 0] [2 3 1 0]
[2 3 3 0] ['gtri', 3, 2, 2] [2 3 0 0] [2 3 1 0]
[2 3 3 0] ['gtrr', 3, 2, 2] [2 3 0 0] [2 3 1 0]

[2 2 0 3] ['addr', 2, 0, 1] [2 2 0 3] [2 1 0 3]
[2 2 0 3] ['addi', 2, 0, 1] [2 0 0 3] [2 1 0 3]
[2 2 0 3] ['mulr', 2, 0, 1] [2 0 0 3] [2 1 0 3]
[2 2 0 3] ['muli', 2, 0, 1] [2 0 0 3] [2 1 0 3]
[2 2 0 3] ['banr', 2, 0, 1] [2 0 0 3] [2 1 0 3]
[2 2 0 3] ['bani', 2, 0, 1] [2 0 0 3] [2 1 0 3]
[2 2 0 3] ['borr', 2, 0, 1] [2 2 0 3] [2 1 0 3]
[2 2 0 3] ['bori', 2, 0, 1] [2 0 0 3] [2 1 0 3]
[2 2 0 3] ['setr', 2, 0, 1] [2 0 0 3] [2 1 0 3]
[2 2 0 3] ['seti', 2, 0, 1] [2 2 0 3] [2 1 0 3]
[2 2 0 3] ['gtir', 2, 0, 1] [2 0 0 3] [2 1 0 3]
[2 2 0 3] ['gtri', 2, 0, 1] [2 0 0 3] [2 1 0 3]
[2 2 0 3] ['gtrr', 2, 0, 1] [2 0 0 3] [2 1 0 3]

[2 1 0 0] ['addr', 2, 0, 0] [2 1 0 0] [1 1 0 0]
[2 1 0 0] ['addi', 2, 0, 0] [0 1 0 0] [1 1 0 0]
[2 1 0 0] ['mulr', 2, 0, 0] [0 1 0 0] [1 1 0 0]
[2 1 0 0] ['muli', 2, 0, 0] [0 1 0 0] [1 1 0 0]
[2 1 0 0] ['banr', 2, 0, 0] [0 1 0 0] [1 1 0 0]
[2 1 0 0] ['bani', 2, 0, 0] [0 1 0 0] [1 1 0 0]
[2 1 0 0] ['borr', 2, 0, 0] [2 1 0 0] [1 1 0 0]
[2 1 0 0] ['bori', 2, 0, 0] [0 1 0 0] [1 1 0 0]
[2 1 0 0] ['setr', 2, 0, 0] [0 1 0 0] [1 1 0 0]
[2 1 0 0] ['seti', 2, 0, 0] [2 1 0 0] [1 1 0 0]
